"Duration,""Start Time"",""Profile Name"",""Country"",""Bookmark"",""Latest Bookmark"",""Supplemental Video Type"",""Attributes"",""Device Type"",""Title""";;;
"00:00:01,""2018-03-25 13:36:02"",""Ryan"",""BR (Brazil)"",""00:00:17"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: O trenzinho do vovô / O porquinho bebê / Pedalando / Casas e castelos (episódio 8)""";;
"00:18:28,""2018-03-25 13:17:26"",""Ryan"",""BR (Brazil)"",""00:18:44"",""00:18:44"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: O passeio de balão / O aniversário do George / Amigo de faz de conta / Pintando (episódio 7)""";;
"00:18:28,""2018-03-25 12:58:51"",""Ryan"",""BR (Brazil)"",""00:18:44"",""00:18:44"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: Criaturas pequenas / O escritório do Papai Pig / A ilha do pirata / George e o resfriado (episódio 6)""";;
"00:18:28,""2018-03-25 12:40:14"",""Ryan"",""BR (Brazil)"",""00:18:44"",""00:18:44"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: O posto do Vovô Cão / Dia de neblina / O bazar / Nadando (episódio 5)""";;;
"00:18:28,""2018-03-25 12:21:39"",""Ryan"",""BR (Brazil)"",""00:18:44"",""00:18:44"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: Engarrafamento / Hora de dormir / Dia esportivo / O exame de vista (episódio 4)""";;;
"00:18:23,""2018-03-25 12:02:59"",""Ryan"",""BR (Brazil)"",""00:18:44"",""00:18:44"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: A cápsula do tempo / Piscinas naturais/  Reciclando / O lago dos barquinhos (episódio 3)""";;
"00:18:44,""2018-03-25 11:44:02"",""Ryan"",""BR (Brazil)"",""00:18:44"",""00:18:44"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: Mistérios / O amigo do George / Sr. Espantalho / Um dia de ventania no outono (episódio 2)""";;
"00:03:19,""2018-03-25 11:40:00"",""Ryan"",""BR (Brazil)"",""00:26:25"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Teen Wolf: Temporada 6: Superposição (episódio 2)""";;
"00:01:36,""2018-03-25 11:36:19"",""Ryan"",""BR (Brazil)"",""00:23:11"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Teen Wolf: Temporada 6: Superposição (episódio 2)""";;
"00:20:11,""2018-03-25 00:14:32"",""Ryan"",""BR (Brazil)"",""00:21:36"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Teen Wolf: Temporada 6: Superposição (episódio 2)""";;;
"00:41:22,""2018-03-24 23:27:28"",""Ryan"",""BR (Brazil)"",""00:41:24"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Teen Wolf: Temporada 6: Memória perdida (episódio 1)""";;;
"00:00:07,""2018-03-24 23:27:13"",""Ryan"",""BR (Brazil)"",""00:38:46"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Teen Wolf: Temporada 3: Tatuagem (episódio 1)""";;
"00:00:20,""2018-03-24 13:14:09"",""Ryan"",""BR (Brazil)"",""00:00:20"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Lucifer: Temporada 2: Direto do Inferno (episódio 1)""";;
"00:10:04,""2018-03-24 13:02:48"",""Ryan"",""BR (Brazil)"",""00:18:42"",""00:18:42"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Peppa Pig: Temporada 2: Bolhas / Emily Elefante / O feriado da Polly / O passeio do Teddy (episódio 1)""";;
"01:19:39,""2018-03-24 11:32:22"",""Ryan"",""BR (Brazil)"",""01:19:39"",""01:19:39"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Benji""";;
"00:00:40,""2018-03-24 11:30:29"",""Ryan"",""BR (Brazil)"",""01:18:28"",""01:18:28"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""John Carter: Entre Dois Mundos""";;
"01:27:33,""2018-03-23 06:21:57"",""Ryan"",""BR (Brazil)"",""01:27:33"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Soldado Anônimo 3 - O Cerco""";;
"01:33:35,""2018-03-23 04:47:13"",""Ryan"",""BR (Brazil)"",""01:33:35"",""01:33:35"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Viajar É Preciso""";;
"00:04:05,""2018-03-19 23:28:07"",""Ryan"",""BR (Brazil)"",""00:12:18"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Shinigami vs. Shinigami! The Uncontrollable Power (episódio 99)""";;;
"00:06:46,""2018-03-19 23:20:45"",""Ryan"",""BR (Brazil)"",""00:08:16"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Shinigami vs. Shinigami! The Uncontrollable Power (episódio 99)""";;;
"00:00:04,""2018-03-19 23:14:33"",""Ryan"",""BR (Brazil)"",""00:18:15"",""00:18:15"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Clash! Zaraki Kenpachi vs. Ichinose Maki (episódio 98)""";;
"00:00:05,""2018-03-19 23:12:20"",""Ryan"",""BR (Brazil)"",""00:02:49"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Sword Art Online:  1: O mundo das espadas (episódio 1)""";;
"01:59:04,""2018-03-18 00:28:37"",""Ryan"",""BR (Brazil)"",""01:59:04"",""01:59:04"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Velocidade Máxima 2""";;;
"00:08:28,""2018-03-18 00:18:12"",""Ryan"",""BR (Brazil)"",""00:08:28"",""00:08:28"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Do Fundo do Mar""";;
"00:00:06,""2018-03-18 00:16:54"",""Ryan"",""BR (Brazil)"",""00:00:06"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Do Fundo do Mar""";;
"01:27:21,""2018-03-16 22:09:40"",""Ryan"",""BR (Brazil)"",""01:27:21"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Como Sobreviver a um Ataque Zumbi""";;
"01:17:15,""2018-03-16 19:13:57"",""Ryan"",""BR (Brazil)"",""01:17:15"",""01:17:15"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Corpo Fechado""";;
"01:29:46,""2018-03-16 17:41:59"",""Ryan"",""BR (Brazil)"",""01:29:46"",""01:29:46"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""American Ultra: Armados e Alucinados""";;
"00:38:03,""2018-03-13 23:17:50"",""Ryan"",""BR (Brazil)"",""00:38:03"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Paul - O Alien Fugitivo""";;
"00:07:51,""2018-03-13 23:08:30"",""Ryan"",""BR (Brazil)"",""00:08:12"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Todo Mundo em Pânico""";;
"00:00:14,""2018-03-13 23:07:53"",""Ryan"",""BR (Brazil)"",""00:00:14"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Todo Mundo em Pânico""";;
"00:10:01,""2018-03-13 22:55:56"",""Ryan"",""BR (Brazil)"",""00:10:05"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Fate/Apocrypha: Parte 1: Apocrypha: A Grande Guerra do Santo Graal (episódio 1)""";;
"00:00:06,""2018-03-13 22:55:28"",""Ryan"",""BR (Brazil)"",""00:00:06"",""00:00:06"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Violet Evergarden: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:07,""2018-03-13 22:54:58"",""Ryan"",""BR (Brazil)"",""00:20:14"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""The Seven Deadly Sins:  1: Os Sete Pecados Capitais (episódio 1)""";;
"00:13:12,""2018-03-12 00:05:21"",""Ryan"",""BR (Brazil)"",""00:13:54"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Patrulha Canina: Temporada 1: Os filhotes e a equipe mecânica / O recorde do filhote bombeiro (episódio 8)""";;;
"00:09:08,""2018-03-11 23:55:38"",""Ryan"",""BR (Brazil)"",""00:23:15"",""00:23:15"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Patrulha Canina: Temporada 1: Os filhotes salvam o circo / O resgate da galinheta (episódio 7)""";;
"00:51:41,""2018-03-11 23:01:02"",""Ryan"",""BR (Brazil)"",""01:21:54"",""01:21:54"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Caçada ao Presidente""";;
"00:00:02,""2018-03-11 15:13:05"",""Ryan"",""BR (Brazil)"",""00:00:02"",""00:00:02"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Devil May Cry: Temporada 1: Missão: 01 Devil May Cry (episódio 1)""";;
"00:00:03,""2018-03-11 15:11:55"",""Ryan"",""BR (Brazil)"",""00:00:03"",""00:00:03"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Fate/stay night: Unlimited Blade Works: Parte 1: Prólogo (episódio 1)""";;
"00:01:41,""2018-03-11 11:34:03"",""Ryan"",""BR (Brazil)"",""00:02:45"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Sword Art Online:  1: O mundo das espadas (episódio 1)""";;
"00:32:32,""2018-03-11 00:03:07"",""Ryan"",""BR (Brazil)"",""00:32:32"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Caçada ao Presidente""";;
"00:12:43,""2018-03-10 11:51:59"",""Ryan"",""BR (Brazil)"",""00:12:43"",""00:12:43"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""B: The Beginning: Temporada 1: Episódio 2 (episódio 2)""";;
"00:00:13,""2018-03-10 00:04:26"",""Ryan"",""BR (Brazil)"",""00:18:24"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Clash! Zaraki Kenpachi vs. Ichinose Maki (episódio 98)""";;
"00:10:21,""2018-03-09 23:53:47"",""Ryan"",""BR (Brazil)"",""00:24:18"",""00:24:18"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""B: The Beginning: Temporada 1: Episódio 1 (episódio 1)""";;
"00:13:58,""2018-03-09 11:46:13"",""Ryan"",""BR (Brazil)"",""00:13:58"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""B: The Beginning: Temporada 1: Episódio 1 (episódio 1)""";;
"00:00:11,""2018-03-09 11:45:34"",""Ryan"",""BR (Brazil)"",""00:00:11"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""B: The Beginning: Temporada 1: Episódio 1 (episódio 1)""";;
"00:31:14,""2018-03-06 23:53:32"",""Ryan"",""BR (Brazil)"",""01:28:58"",""01:28:58"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Operação Big Hero""";;
"00:32:58,""2018-03-06 23:11:19"",""Ryan"",""BR (Brazil)"",""00:57:45"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Operação Big Hero""";;
"00:18:12,""2018-03-06 12:47:08"",""Ryan"",""BR (Brazil)"",""00:18:12"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Clash! Zaraki Kenpachi vs. Ichinose Maki (episódio 98)""";;
"00:05:25,""2018-03-05 23:47:02"",""Ryan"",""BR (Brazil)"",""00:22:38"",""00:22:38"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Hitsugaya Moves Out! Cut Down the Enemy in the Forest (episódio 97)""";;
"00:24:48,""2018-03-05 22:57:15"",""Ryan"",""BR (Brazil)"",""00:24:48"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Operação Big Hero""";;
"00:13:49,""2018-03-05 11:24:47"",""Ryan"",""BR (Brazil)"",""00:17:15"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Hitsugaya Moves Out! Cut Down the Enemy in the Forest (episódio 97)""";;
"00:01:57,""2018-03-04 23:57:27"",""Ryan"",""BR (Brazil)"",""00:03:27"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Hitsugaya Moves Out! Cut Down the Enemy in the Forest (episódio 97)""";;;
"00:14:07,""2018-03-04 23:43:04"",""Ryan"",""BR (Brazil)"",""00:24:38"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Ichigo - Byakuya - Kariya, Battle of the Three Extremes! (episódio 96)""";;;
"00:07:54,""2018-03-04 23:20:12"",""Ryan"",""BR (Brazil)"",""00:09:24"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Ichigo - Byakuya - Kariya, Battle of the Three Extremes! (episódio 96)""";;
"00:23:15,""2018-03-04 22:56:15"",""Ryan"",""BR (Brazil)"",""00:24:38"",""00:24:38"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Byakuya Takes the Field! Dance of the Wind-Splitting Cherry Blossoms (episódio 95)""";;
"00:21:06,""2018-03-03 23:41:30"",""Ryan"",""BR (Brazil)"",""00:22:36"",""00:22:36"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Hitsugaya's Resolution! The Moment of Conflict Approaches (episódio 94)""";;;
"00:21:34,""2018-03-03 23:19:17"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Assault of the Bounts! Chaos in the Gotei 13 Divisions (episódio 93)""";;
"00:20:25,""2018-03-03 11:23:02"",""Ryan"",""BR (Brazil)"",""00:22:19"",""00:22:19"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Enter the World of the Shinigami, Again (episódio 92)""";;
"00:00:06,""2018-03-03 11:17:35"",""Ryan"",""BR (Brazil)"",""00:00:06"",""Not latest view"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Assault: Enter the World of the Shinigami, Again (episódio 92)""";;
"00:21:00,""2018-03-03 01:48:05"",""Ryan"",""BR (Brazil)"",""00:22:30"",""00:22:30"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Shinigami and Quincy! The Reviving Power! (episódio 91)""";;;
"00:03:54,""2018-03-03 01:43:55"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Abarai Renji, Soul of Bankai! (episódio 90)""";;;
"00:00:51,""2018-03-03 01:04:18"",""Ryan"",""BR (Brazil)"",""00:19:48"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Abarai Renji, Soul of Bankai! (episódio 90)""";;;
"00:17:28,""2018-03-02 22:11:27"",""Ryan"",""BR (Brazil)"",""00:18:58"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Abarai Renji, Soul of Bankai! (episódio 90)""";;;
"00:07:39,""2018-03-02 22:03:35"",""Ryan"",""BR (Brazil)"",""00:24:38"",""00:24:38"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Rematch?! Ishida vs. Nemu (episódio 89)""";;;
"00:02:11,""2018-03-02 13:52:56"",""Ryan"",""BR (Brazil)"",""00:15:43"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Rematch?! Ishida vs. Nemu (episódio 89)""";;;
"00:13:35,""2018-03-02 13:38:49"",""Ryan"",""BR (Brazil)"",""00:13:35"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Rematch?! Ishida vs. Nemu (episódio 89)""";;;
"00:00:07,""2018-03-02 13:38:34"",""Ryan"",""BR (Brazil)"",""00:00:07"",""00:00:07"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Annihilation of the Vice-Captains!? Trap in the Underground Cave (episódio 88)""";;
"00:19:21,""2018-03-02 00:41:20"",""Ryan"",""BR (Brazil)"",""00:19:21"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Annihilation of the Vice-Captains!? Trap in the Underground Cave (episódio 88)""";;;
"00:11:35,""2018-03-01 00:33:42"",""Ryan"",""BR (Brazil)"",""00:11:35"",""00:11:35"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bakugan: Guerreiros da Batalha: 1ª temporada: Bakugan the Battle Begins (episódio 1)""";;;
"00:00:04,""2018-03-01 00:33:32"",""Ryan"",""BR (Brazil)"",""00:00:04"",""Not latest view"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bakugan: Guerreiros da Batalha: 1ª temporada: Bakugan the Battle Begins (episódio 1)""";;
"00:00:05,""2018-03-01 00:32:51"",""Ryan"",""BR (Brazil)"",""00:00:05"",""00:00:05"","""",""Autoplayed: user action: None";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Your Name""";;
"00:19:51,""2018-03-01 00:03:12"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Breaking Up of the Substitute Team? The Betrayal of Rukia (episódio 84)""";;;
"00:02:43,""2018-03-01 00:00:03"",""Ryan"",""BR (Brazil)"",""00:24:35"",""00:24:35"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Grey Shadow, the Secret of the Doll (episódio 83)""";;
"00:18:52,""2018-02-28 00:47:58"",""Ryan"",""BR (Brazil)"",""00:20:22"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Grey Shadow, the Secret of the Doll (episódio 83)""";;;
"00:21:46,""2018-02-28 00:25:49"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Ichigo vs. Daruku! The Appearance of the Faded Darkness (episódio 82)""";;;
"00:08:21,""2018-02-28 00:17:04"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Hitsugaya Moves! The Attacked City (episódio 81)""";;
"00:13:33,""2018-02-27 13:35:49"",""Ryan"",""BR (Brazil)"",""00:15:03"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Hitsugaya Moves! The Attacked City (episódio 81)""";;;
"00:21:54,""2018-02-27 13:13:31"",""Ryan"",""BR (Brazil)"",""00:24:38"",""00:24:38"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Assault from a Formidable Enemy! A Tiny Final Line of Defense? (episódio 80)""";;
"00:00:16,""2018-02-27 00:34:48"",""Ryan"",""BR (Brazil)"",""00:01:46"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Assault from a Formidable Enemy! A Tiny Final Line of Defense? (episódio 80)""";;;
"00:21:51,""2018-02-27 00:09:55"",""Ryan"",""BR (Brazil)"",""00:24:38"",""00:24:38"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Yoshino's Decision of Death (episódio 79)""";;;
"00:14:39,""2018-02-26 23:54:58"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Shocking Revelations for the Gotei 13 Divisions!! The Truth Buried in History (episódio 78)""";;
"00:00:13,""2018-02-26 17:18:35"",""Ryan"",""BR (Brazil)"",""01:07:50"",""01:07:50"","""","""",""Android DefaultWidevineL3Phone Android Phone"",""Dragon Ball Z: A Batalha dos Deuses""";;;
"00:14:41,""2018-02-26 17:02:50"",""Ryan"",""BR (Brazil)"",""01:13:15"",""Not latest view"","""","""",""Android DefaultWidevineL3Phone Android Phone"",""Dragon Ball Z: A Batalha dos Deuses""";;;
"00:00:02,""2018-02-26 16:53:24"",""Ryan"",""BR (Brazil)"",""00:23:03"",""Not latest view"","""","""",""Android DefaultWidevineL3Phone Android Phone"",""Dragon Ball Z: A Batalha dos Deuses""";;;
"00:07:03,""2018-02-26 13:03:55"",""Ryan"",""BR (Brazil)"",""00:08:33"",""Not latest view"","""","""",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Shocking Revelations for the Gotei 13 Divisions!! The Truth Buried in History (episódio 78)""";;;
"00:21:40,""2018-02-26 12:42:00"",""Ryan"",""BR (Brazil)"",""00:24:38"",""00:24:38"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Vanishing Grudge! The Shinigami that Kenpachi Cut Down (episódio 77)""";;
"00:24:37,""2018-02-26 12:16:49"",""Ryan"",""BR (Brazil)"",""00:24:37"",""00:24:37"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Crashing Force! Friido vs. Zangetsu (episódio 76)""";;
"00:08:42,""2018-02-26 11:40:08"",""Ryan"",""BR (Brazil)"",""00:24:36"",""00:24:36"","""",""Autoplayed: user action: Unspecified";" "",""LG 2016 MStar M2 Low DTV Smart TV"",""Bleach: The Bount: Earth-Shattering Event at 11th Division! The Shinigami that Rises Again (episódio 75)""";;
