Duration,Start Time,Profile Name,Country,Bookmark,Latest Bookmark,Supplemental Video Type,Attributes,Device Type,Title
00:00:09,21-11-2024,Raiss,BR (Brazil),00:00:09,Not latest view,CINEMAGRAPH,,Android DefaultWidevineL3Phone Android Phone,Cinemagraph: TED Tumblewords
00:00:08,21-11-2024,Raiss,BR (Brazil),00:00:08,Not latest view,CINEMAGRAPH,,Android DefaultWidevineL3Phone Android Phone,Cinemagraph: TED Tumblewords
00:40:49,21-11-2024,Raiss,BR (Brazil),00:40:57,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,House of Cards: Temporada 3: Capítulo 30 (episódio 4)
00:01:34,31-10-2024,Raiss,BR (Brazil),00:22:22,00:22:22,,,TCL TV 2022 GTV RT51A Smart TV,DAN DA DAN: Temporada 1: Uma disputa de velha contra velha (episódio 3)
00:00:33,31-10-2024,Raiss,BR (Brazil),00:05:59,00:05:59,,,TCL TV 2022 GTV RT51A Smart TV,"DAN DA DAN: Temporada 1: Isso aí é um alienígena, né? (episódio 2)"
00:11:00,31-10-2024,Raiss,BR (Brazil),00:18:24,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,DAN DA DAN: Temporada 1: É assim que um amor começa! (episódio 1)
00:00:29,31-10-2024,Raiss,BR (Brazil),00:00:29,00:00:29,HOOK,Autoplayed: user action: None,,
00:16:29,31-10-2024,Raiss,BR (Brazil),02:09:29,02:09:29,,,Android DefaultWidevineL3Phone Android Phone,O Último Portal
00:01:06,31-10-2024,Raiss,BR (Brazil),00:01:06,00:01:06,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Temporada 2 (TRaisler): Profecia do Inferno
00:01:19,31-10-2024,Raiss,BR (Brazil),00:01:19,Not latest view,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,TRaisler: DAN DA DAN
00:01:47,31-10-2024,Raiss,BR (Brazil),00:01:47,Not latest view,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,TRaisler: Abdução em Manhattan
00:01:41,31-10-2024,Raiss,BR (Brazil),00:01:41,00:01:41,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Minissérie (TRaisler): Os Quatro da Candelária
00:01:52,31-10-2024,Raiss,BR (Brazil),00:01:52,00:01:52,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,TRaisler: Corte no Tempo
00:02:01,31-10-2024,Raiss,BR (Brazil),00:02:01,Not latest view,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Minissérie (TRaisler): A Última Noite em Tremor
00:01:17,31-10-2024,Raiss,BR (Brazil),00:01:17,00:01:17,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,"Temporada 1 (TRaisler 2): Coragem, Irmão!"
00:02:18,31-10-2024,Raiss,BR (Brazil),00:02:18,00:02:18,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Temporada 1 (TRaisler): Territory
00:01:42,31-10-2024,Raiss,BR (Brazil),00:01:42,Not latest view,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Temporada 2 (TRaisler): As Leis de Lidia Poët
00:01:20,31-10-2024,Raiss,BR (Brazil),00:01:20,Not latest view,TRaisLER,Autoplayed: user action: None,,
00:40:46,31-10-2024,Raiss,BR (Brazil),01:28:01,01:28:01,,,TCL TV 2022 GTV RT51A Smart TV,Lobisomens
00:56:51,31-10-2024,Raiss,BR (Brazil),00:47:17,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,Lobisomens
00:00:03,31-10-2024,Raiss,BR (Brazil),00:02:39,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,Lobisomens
00:00:15,31-10-2024,Raiss,BR (Brazil),00:00:15,00:00:15,TEASER_TRaisLER,Autoplayed: user action: None,,
00:00:31,31-10-2024,Raiss,BR (Brazil),00:00:31,00:00:31,TEASER_TRaisLER,Autoplayed: user action: None,,
00:00:14,31-10-2024,Raiss,BR (Brazil),00:00:14,00:00:14,HOOK,Autoplayed: user action: None,,
00:00:06,31-10-2024,Raiss,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None,,
00:08:19,30-10-2024,Raiss,BR (Brazil),01:53:05,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,O Último Portal
00:02:25,30-10-2024,Raiss,BR (Brazil),00:02:38,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Lobisomens
00:01:14,30-10-2024,Raiss,BR (Brazil),00:01:21,Not latest view,TRaisLER,Autoplayed: user action: None,,
00:39:59,30-10-2024,Raiss,BR (Brazil),02:10:24,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,O Último Portal
00:26:03,29-10-2024,Raiss,BR (Brazil),01:30:27,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,O Último Portal
00:01:21,29-10-2024,Raiss,BR (Brazil),00:01:21,Not latest view,TRaisLER,Autoplayed: user action: None,,
01:47:20,29-10-2024,Raiss,BR (Brazil),02:10:13,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,O Último Portal
00:08:14,28-10-2024,Raiss,BR (Brazil),00:22:55,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,O Último Portal
00:00:17,28-10-2024,Raiss,BR (Brazil),00:00:04,00:00:04,CINEMAGRAPH,,Android DefaultWidevineL3Phone Android Phone,Cinemagraph: RollerCoaster Tycoon Touch
00:00:06,28-10-2024,Raiss,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None,,
00:00:04,28-10-2024,Raiss,BR (Brazil),00:00:04,Not latest view,CINEMAGRAPH,,Android DefaultWidevineL3Phone Android Phone,Cinemagraph: RollerCoaster Tycoon Touch
01:48:04,28-10-2024,Raiss,BR (Brazil),01:48:04,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,O Último Portal
00:01:18,27-10-2024,Raiss,BR (Brazil),00:01:18,00:01:18,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Temporada 1 (TRaisler 2): As Leis de Lidia Poët
00:01:20,27-10-2024,Raiss,BR (Brazil),00:01:20,Not latest view,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Temporada 3 (TRaisler): O Poder e a Lei
00:02:19,27-10-2024,Raiss,BR (Brazil),00:02:19,Not latest view,TRaisLER,,TCL TV 2022 GTV RT51A Smart TV,Temporada 1 (TRaisler): Territory
00:40:58,27-10-2024,Raiss,BR (Brazil),00:41:02,00:41:02,,,TCL TV 2022 GTV RT51A Smart TV,Aqui Quem Fala é o Zodíaco: Temporada 1: Caixa de segredos (episódio 3)
00:43:07,27-10-2024,Raiss,BR (Brazil),00:43:11,00:43:11,,,TCL TV 2022 GTV RT51A Smart TV,Aqui Quem Fala é o Zodíaco: Temporada 1: Você é o Zodíaco? (episódio 2)
00:47:27,27-10-2024,Raiss,BR (Brazil),00:47:27,00:47:27,,,TCL TV 2022 GTV RT51A Smart TV,Aqui Quem Fala é o Zodíaco: Temporada 1: Nós o chamávamos de Sr. Allen (episódio 1)
00:01:17,27-10-2024,Raiss,BR (Brazil),00:01:17,00:01:17,TRaisLER,Autoplayed: user action: None,,
00:01:10,27-10-2024,Raiss,BR (Brazil),00:01:16,00:01:16,TEASER_TRaisLER,,LG 2016 MStar M2 Low DTV Smart TV,Teaser (Emily)
00:01:28,27-10-2024,Raiss,BR (Brazil),00:01:27,00:01:27,TEASER_TRaisLER,,LG 2016 MStar M2 Low DTV Smart TV,Teaser (Colin)
00:01:26,27-10-2024,Raiss,BR (Brazil),00:01:26,00:01:26,TEASER_TRaisLER,,LG 2016 MStar M2 Low DTV Smart TV,Teaser (Nolan)
00:02:17,27-10-2024,Raiss,BR (Brazil),00:02:19,Not latest view,TRaisLER,,LG 2016 MStar M2 Low DTV Smart TV,Temporada 1 (TRaisler): Territory
00:04:06,26-10-2024,Raiss,BR (Brazil),00:31:56,Not latest view,,Autoplayed: user action: User_Interaction,,
00:37:06,26-10-2024,Raiss,BR (Brazil),01:26:06,01:26:06,,Autoplayed: user action: User_Interaction,,
00:00:50,26-10-2024,Raiss,BR (Brazil),00:00:50,00:00:50,HOOK,Autoplayed: user action: None,,
00:00:14,26-10-2024,Raiss,BR (Brazil),00:00:14,Not latest view,HOOK,Autoplayed: user action: None,,
00:00:04,26-10-2024,Raiss,BR (Brazil),00:00:04,Not latest view,HOOK,Autoplayed: user action: None,,
00:49:01,26-10-2024,Raiss,BR (Brazil),00:49:01,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,Não Se Mexa
00:00:42,26-10-2024,Raiss,BR (Brazil),00:00:42,00:00:42,HOOK,Autoplayed: user action: None,,
00:01:21,25-10-2024,Raiss,BR (Brazil),00:01:21,Not latest view,TRaisLER,Autoplayed: user action: None,,
00:59:20,25-10-2024,Raiss,BR (Brazil),01:02:32,01:02:32,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 8 (episódio 8)
00:14:46,24-10-2024,Raiss,BR (Brazil),00:16:06,Not latest view,,Autoplayed: user action: None,,
00:50:15,24-10-2024,Raiss,BR (Brazil),00:51:23,00:51:23,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 7 (episódio 7)
00:52:28,24-10-2024,Raiss,BR (Brazil),00:53:34,00:53:34,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 6 (episódio 6)
00:23:18,24-10-2024,Raiss,BR (Brazil),00:47:19,00:47:19,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 5 (episódio 5)
00:13:22,23-10-2024,Raiss,BR (Brazil),00:24:02,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Os Enviados: Temporada 2: Episódio 5 (episódio 5)
00:14:51,23-10-2024,Raiss,BR (Brazil),00:16:21,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 5 (episódio 5)
00:00:05,22-10-2024,Raiss,BR (Brazil),00:00:05,Not latest view,HOOK,Autoplayed: user action: None,,
00:00:09,22-10-2024,Raiss,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None,,
00:00:04,22-10-2024,Raiss,BR (Brazil),00:00:04,00:00:04,TRaisLER,Autoplayed: user action: None,,
00:00:04,22-10-2024,Raiss,BR (Brazil),00:00:04,Not latest view,TEASER_TRaisLER,Autoplayed: user action: None,,
00:00:05,22-10-2024,Raiss,BR (Brazil),00:00:05,00:00:05,TEASER_TRaisLER,Autoplayed: user action: None,,
00:00:06,22-10-2024,Raiss,BR (Brazil),00:00:06,Not latest view,HOOK,Autoplayed: user action: None,,
00:00:08,22-10-2024,Raiss,BR (Brazil),00:00:08,Not latest view,HOOK,Autoplayed: user action: None,,
00:16:04,22-10-2024,Raiss,BR (Brazil),00:21:31,00:21:31,,,TCL TV 2022 GTV RT51A Smart TV,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Comboio para o esquecimento (episódio 6)
00:04:57,22-10-2024,Raiss,BR (Brazil),00:23:13,00:23:13,,,TCL TV 2022 GTV RT51A Smart TV,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Rio (episódio 5)
00:01:45,22-10-2024,Raiss,BR (Brazil),00:01:32,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 5 (episódio 5)
00:05:34,22-10-2024,Raiss,BR (Brazil),00:05:37,00:05:37,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 3 (episódio 3)
00:20:14,22-10-2024,Raiss,BR (Brazil),00:22:20,00:22:20,,,TCL TV 2022 GTV RT51A Smart TV,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Predador noturno (episódio 4)
00:00:05,22-10-2024,Raiss,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None,,
00:00:05,22-10-2024,Raiss,BR (Brazil),00:00:05,00:00:05,HOOK,Autoplayed: user action: None,,
00:01:06,22-10-2024,Raiss,BR (Brazil),00:02:21,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Predador noturno (episódio 4)
00:02:19,22-10-2024,Raiss,BR (Brazil),00:03:38,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,Os Enviados: Temporada 2: Episódio 5 (episódio 5)
00:14:22,22-10-2024,Raiss,BR (Brazil),00:22:29,00:22:29,,,Android DefaultWidevineL3Phone Android Phone,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Ferro-velho (episódio 3)
00:00:12,22-10-2024,Raiss,BR (Brazil),00:00:12,00:00:12,,,Android DefaultWidevineL3Phone Android Phone,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Destruída (episódio 2)
00:00:09,22-10-2024,Raiss,BR (Brazil),00:17:57,00:17:57,,,Android DefaultWidevineL3Phone Android Phone,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Floresta assombrada (episódio 1)
00:44:21,22-10-2024,Raiss,BR (Brazil),00:45:21,00:45:21,,,TCL TV 2022 GTV RT51A Smart TV,Os Enviados: Temporada 2: Episódio 4 (episódio 4)
00:04:28,22-10-2024,Raiss,BR (Brazil),00:52:19,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,Os Enviados: Temporada 2: Episódio 3 (episódio 3)
00:15:58,22-10-2024,Raiss,BR (Brazil),00:47:55,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 3 (episódio 3)
00:06:46,21-10-2024,Raiss,BR (Brazil),00:08:10,Not latest view,,Autoplayed: user action: None,,
00:21:25,21-10-2024,Raiss,BR (Brazil),00:22:39,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Destruída (episódio 2)
00:09:05,21-10-2024,Raiss,BR (Brazil),00:22:41,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Floresta assombrada (episódio 1)
00:22:11,21-10-2024,Raiss,BR (Brazil),00:31:57,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Os Enviados: Temporada 2: Episódio 3 (episódio 3)
00:00:07,21-10-2024,Raiss,BR (Brazil),00:01:43,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Os Enviados: Temporada 2: Episódio 5 (episódio 5)
00:17:50,21-10-2024,Raiss,BR (Brazil),00:17:50,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Mobile Suit Gundam: Requiem for Vengeance: Temporada 1: Floresta assombrada (episódio 1)
00:00:23,21-10-2024,Raiss,BR (Brazil),00:01:41,Not latest view,,Autoplayed: user action: None,,
00:44:46,21-10-2024,Raiss,BR (Brazil),00:45:46,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 4 (episódio 4)
00:51:30,21-10-2024,Raiss,BR (Brazil),00:52:40,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 3 (episódio 3)
00:16:33,21-10-2024,Raiss,BR (Brazil),00:48:06,00:48:06,,,LG 2016 MStar M2 Low DTV Smart TV,Os Enviados: Temporada 2: Episódio 2 (episódio 2)
00:33:06,30-09-2024,Raiss,BR (Brazil),00:42:35,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,KAOS: KAOS: Episódio 2 (episódio 2)
00:01:39,30-09-2024,Raiss,BR (Brazil),00:01:39,00:01:39,TRaisLER,Autoplayed: user action: None,,
00:00:46,30-09-2024,Raiss,BR (Brazil),00:00:46,Not latest view,TRaisLER,Autoplayed: user action: None,,
00:00:19,30-09-2024,Raiss,BR (Brazil),00:00:00,00:00:00,HOOK,Autoplayed: user action: None,,
00:00:13,30-09-2024,Raiss,BR (Brazil),00:00:13,00:00:13,TRaisLER,Autoplayed: user action: None,,
00:00:11,30-09-2024,Raiss,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None,,
00:02:38,30-09-2024,Raiss,BR (Brazil),00:02:38,00:02:38,TRaisLER,,LG 2016 MStar M2 Low DTV Smart TV,Temporada 1 (TRaisler): Ninguém Quer
00:43:15,29-09-2024,Raiss,BR (Brazil),01:45:42,01:45:42,,,LG 2016 MStar M2 Low DTV Smart TV,O Assassino: O Primeiro Alvo
01:02:21,29-09-2024,Raiss,BR (Brazil),01:02:24,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,O Assassino: O Primeiro Alvo
00:00:54,29-09-2024,Raiss,BR (Brazil),00:00:54,Not latest view,TRaisLER,,Android DefaultWidevineL3Phone Android Phone,Temporada 1 (TRaisler): Ninguém Quer
00:01:48,29-09-2024,Raiss,BR (Brazil),00:01:48,00:01:48,TRaisLER,,Android DefaultWidevineL3Phone Android Phone,TRaisler: A Vítima Invisível: O Caso Eliza Samudio
00:02:39,29-09-2024,Raiss,BR (Brazil),00:02:39,Not latest view,TRaisLER,,Android DefaultWidevineL3Phone Android Phone,Temporada 1 (TRaisler): Ninguém Quer
00:50:52,29-09-2024,Raiss,BR (Brazil),00:51:15,00:51:15,,,Android DefaultWidevineL3Phone Android Phone,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Forca (episódio 9)
00:00:03,29-09-2024,Raiss,BR (Brazil),00:00:12,Not latest view,,Autoplayed: user action: None,,
00:25:03,29-09-2024,Raiss,BR (Brazil),00:47:40,00:47:40,,,Android DefaultWidevineL3Phone Android Phone,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Abalos sísmicos (episódio 8)
00:08:58,29-09-2024,Raiss,BR (Brazil),00:17:38,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Abalos sísmicos (episódio 8)
00:05:27,29-09-2024,Raiss,BR (Brazil),00:06:24,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Abalos sísmicos (episódio 8)
00:02:38,29-09-2024,Raiss,BR (Brazil),00:02:38,Not latest view,TRaisLER,,LG 2016 MStar M2 Low DTV Smart TV,Temporada 1 (TRaisler): Ninguém Quer
00:51:18,29-09-2024,Raiss,BR (Brazil),00:51:34,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Forca (episódio 9)
00:47:48,29-09-2024,Raiss,BR (Brazil),00:47:59,Not latest view,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Abalos sísmicos (episódio 8)
00:15:35,29-09-2024,Raiss,BR (Brazil),00:50:41,00:50:41,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Hora do show (episódio 7)
00:34:57,28-09-2024,Raiss,BR (Brazil),00:35:07,Not latest view,,Autoplayed: user action: None,,
00:58:34,28-09-2024,Raiss,BR (Brazil),01:02:29,01:02:29,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Sonhos e decepções (episódio 6)
00:03:53,28-09-2024,Raiss,BR (Brazil),00:03:57,Not latest view,,Autoplayed: user action: None,,
00:33:44,28-09-2024,Raiss,BR (Brazil),00:33:54,00:33:54,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Apelido (episódio 5)
00:09:41,28-09-2024,Raiss,BR (Brazil),00:09:46,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,KAOS: KAOS: Episódio 2 (episódio 2)
00:40:00,28-09-2024,Raiss,BR (Brazil),00:46:54,00:46:54,,,LG 2016 MStar M2 Low DTV Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Matar ou morrer (episódio 4)
00:28:25,28-09-2024,Raiss,BR (Brazil),00:45:04,00:45:04,,,Android DefaultWidevineL3Phone Android Phone,KAOS: KAOS: Episódio 1 (episódio 1)
00:16:49,28-09-2024,Raiss,BR (Brazil),00:16:46,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,KAOS: KAOS: Episódio 1 (episódio 1)
00:00:24,28-09-2024,Raiss,BR (Brazil),00:00:00,00:00:00,HOOK,Autoplayed: user action: None,,
00:06:47,28-09-2024,Raiss,BR (Brazil),00:06:56,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Matar ou morrer (episódio 4)
00:45:43,28-09-2024,Raiss,BR (Brazil),00:45:53,00:45:53,,,Android DefaultWidevineL3Phone Android Phone,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: GrRaiss curta (episódio 3)
00:16:30,28-09-2024,Raiss,BR (Brazil),00:50:16,00:50:16,,,Android DefaultWidevineL3Phone Android Phone,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Ostentação (episódio 2)
00:01:28,28-09-2024,Raiss,BR (Brazil),00:01:28,Not latest view,HOOK,Autoplayed: user action: None,,
00:00:06,28-09-2024,Raiss,BR (Brazil),00:00:06,00:00:06,HOOK,Autoplayed: user action: None,,
00:00:09,28-09-2024,Raiss,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None,,
00:00:09,28-09-2024,Raiss,BR (Brazil),00:00:09,00:00:09,HOOK,Autoplayed: user action: None,,
00:00:06,28-09-2024,Raiss,BR (Brazil),00:00:06,Not latest view,HOOK,Autoplayed: user action: None,,
01:14:13,28-09-2024,Raiss,BR (Brazil),01:45:39,01:45:39,,,LG 2016 MStar M2 Low DTV Smart TV,O Agente Faixa-Preta
00:00:01,27-09-2024,Raiss,BR (Brazil),00:00:01,00:00:01,,Autoplayed: user action: None,,
00:00:02,27-09-2024,Raiss,BR (Brazil),00:00:02,00:00:02,,Autoplayed: user action: None,,
00:01:27,27-09-2024,Raiss,BR (Brazil),00:01:27,00:01:27,HOOK,Autoplayed: user action: None,,
00:01:17,27-09-2024,Raiss,BR (Brazil),00:01:17,00:01:17,HOOK,Autoplayed: user action: None,,
00:33:45,26-09-2024,Raiss,BR (Brazil),00:33:55,Not latest view,,,TCL TV 2022 GTV RT51A Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Ostentação (episódio 2)
00:54:26,26-09-2024,Raiss,BR (Brazil),00:54:26,00:54:26,,,TCL TV 2022 GTV RT51A Smart TV,Monstros: Irmãos Menendez: Assassinos dos Pais: The Lyle and Erik Menendez Story: Plano (episódio 1)
00:01:47,26-09-2024,Raiss,BR (Brazil),00:01:47,00:01:47,TRaisLER,Autoplayed: user action: None,,
00:01:36,25-09-2024,Raiss,BR (Brazil),00:01:36,00:01:36,HOOK,Autoplayed: user action: None,,
00:00:15,25-09-2024,Raiss,BR (Brazil),00:00:15,00:00:15,TRaisLER,Autoplayed: user action: None,,
00:27:03,25-09-2024,Raiss,BR (Brazil),00:37:51,00:37:51,,,TCL TV 2022 GTV RT51A Smart TV,Crepúsculo dos Deuses: Temporada 1: Canção de Sigrid (episódio 8)
00:12:32,25-09-2024,Raiss,BR (Brazil),00:22:43,00:22:43,,,TCL TV 2022 GTV RT51A Smart TV,Crepúsculo dos Deuses: Temporada 1: Se eu tivesse um martelo (episódio 7)
00:16:24,25-09-2024,Raiss,BR (Brazil),00:24:56,00:24:56,,,TCL TV 2022 GTV RT51A Smart TV,Crepúsculo dos Deuses: Temporada 1: Agora ouçam sobre… (episódio 6)
00:24:27,25-09-2024,Raiss,BR (Brazil),00:24:44,00:24:44,,Autoplayed: user action: User_Interaction,,
00:00:15,24-09-2024,Raiss,BR (Brazil),00:00:20,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: O deus bode expiatório (episódio 5)
00:04:57,24-09-2024,Raiss,BR (Brazil),00:26:12,00:26:12,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: O verme (episódio 4)
00:00:02,24-09-2024,Raiss,BR (Brazil),00:12:42,00:12:42,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: Alegrando os corvos (episódio 3)
00:19:41,24-09-2024,Raiss,BR (Brazil),00:20:36,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: O verme (episódio 4)
00:12:14,24-09-2024,Raiss,BR (Brazil),00:22:44,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: Alegrando os corvos (episódio 3)
00:00:17,24-09-2024,Raiss,BR (Brazil),00:24:08,00:24:08,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: Lança herege (episódio 2)
00:10:26,24-09-2024,Raiss,BR (Brazil),00:10:31,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: Alegrando os corvos (episódio 3)
00:02:46,24-09-2024,Raiss,BR (Brazil),00:23:13,Not latest view,,,Android DefaultWidevineL3Phone Android Phone,Crepúsculo dos Deuses: Temporada 1: Lança herege (episódio 2)
